,산업에너지소비량,지연전류무효전력량,선행전류무효전력량,CO2배출량,지연전류량,선행전류량,부하량구분,측정일
304,4.61,4.72,0.0,0.0,69.87,100.0,Light_Load,2024-01-04 04:15:00
305,4.64,4.72,0.0,0.0,70.1,100.0,Light_Load,2024-01-04 04:30:00
306,4.64,4.54,0.0,0.0,71.48,100.0,Light_Load,2024-01-04 04:45:00
307,4.61,4.64,0.0,0.0,70.48,100.0,Light_Load,2024-01-04 05:00:00
308,4.61,4.5,0.0,0.0,71.56,100.0,Light_Load,2024-01-04 05:15:00
309,4.64,4.5,0.0,0.0,71.79,100.0,Light_Load,2024-01-04 05:30:00
310,4.61,4.39,0.0,0.0,72.42,100.0,Light_Load,2024-01-04 05:45:00
311,4.61,4.54,0.0,0.0,71.25,100.0,Light_Load,2024-01-04 06:00:00
312,4.61,4.64,0.0,0.0,70.48,100.0,Light_Load,2024-01-04 06:15:00
313,4.64,4.82,0.0,0.0,69.35,100.0,Light_Load,2024-01-04 06:30:00
314,4.57,4.68,0.0,0.0,69.86,100.0,Light_Load,2024-01-04 06:45:00
315,4.64,4.57,0.0,0.0,71.25,100.0,Light_Load,2024-01-04 07:00:00
316,4.54,4.61,0.0,0.0,70.17,100.0,Light_Load,2024-01-04 07:15:00
317,5.36,4.79,0.0,0.0,74.56,100.0,Light_Load,2024-01-04 07:30:00
318,7.06,4.9,0.0,0.0,82.15,100.0,Light_Load,2024-01-04 07:45:00
319,7.81,4.68,0.0,0.0,85.78,100.0,Light_Load,2024-01-04 08:00:00
320,83.23,51.73,0.0,0.04,84.93,100.0,Light_Load,2024-01-04 08:15:00
321,136.19,74.88,0.0,0.06,87.63,100.0,Light_Load,2024-01-04 08:30:00
322,108.29,75.82,0.0,0.05,81.92,100.0,Light_Load,2024-01-04 08:45:00
323,131.18,53.6,0.0,0.06,92.57,100.0,Light_Load,2024-01-04 09:00:00
324,136.04,56.7,0.0,0.06,92.3,100.0,Medium_Load,2024-01-04 09:15:00
325,128.02,46.22,0.0,0.06,94.06,100.0,Medium_Load,2024-01-04 09:30:00
326,132.84,53.53,0.0,0.06,92.75,100.0,Medium_Load,2024-01-04 09:45:00
327,111.49,39.17,0.0,0.05,94.35,100.0,Medium_Load,2024-01-04 10:00:00
328,124.78,38.95,0.0,0.06,95.46,100.0,Maximum_Load,2024-01-04 10:15:00
329,96.66,30.89,0.0,0.04,95.25,100.0,Maximum_Load,2024-01-04 10:30:00
330,128.81,41.04,0.0,0.06,95.28,100.0,Maximum_Load,2024-01-04 10:45:00
331,78.37,28.94,0.0,0.04,93.81,100.0,Maximum_Load,2024-01-04 11:00:00
332,104.8,59.04,0.0,0.05,87.13,100.0,Maximum_Load,2024-01-04 11:15:00
333,131.83,61.2,0.0,0.06,90.7,100.0,Maximum_Load,2024-01-04 11:30:00
334,113.11,60.19,0.0,0.05,88.28,100.0,Maximum_Load,2024-01-04 11:45:00
335,128.05,60.55,0.0,0.06,90.4,100.0,Maximum_Load,2024-01-04 12:00:00
336,14.15,3.78,18.79,0.01,96.61,60.16,Medium_Load,2024-01-04 12:15:00
337,7.85,0.0,26.39,0.0,100.0,28.51,Medium_Load,2024-01-04 12:30:00
338,7.02,0.0,26.89,0.0,100.0,25.26,Medium_Load,2024-01-04 12:45:00
339,7.63,0.07,26.46,0.0,100.0,27.71,Medium_Load,2024-01-04 13:00:00
340,78.37,21.24,1.19,0.04,96.52,99.99,Medium_Load,2024-01-04 13:15:00
341,135.43,51.95,0.0,0.06,93.37,100.0,Medium_Load,2024-01-04 13:30:00
342,105.12,33.66,0.0,0.05,95.24,100.0,Medium_Load,2024-01-04 13:45:00
343,120.6,41.4,0.0,0.06,94.58,100.0,Medium_Load,2024-01-04 14:00:00
344,117.97,41.72,0.0,0.05,94.28,100.0,Medium_Load,2024-01-04 14:15:00
345,121.93,43.56,0.0,0.06,94.17,100.0,Medium_Load,2024-01-04 14:30:00
346,121.07,44.35,0.0,0.06,93.9,100.0,Medium_Load,2024-01-04 14:45:00
347,115.42,38.45,0.0,0.05,94.87,100.0,Medium_Load,2024-01-04 15:00:00
348,115.49,41.15,0.0,0.05,94.2,100.0,Medium_Load,2024-01-04 15:15:00
349,101.92,39.06,0.0,0.05,93.38,100.0,Medium_Load,2024-01-04 15:30:00
350,138.06,51.8,0.0,0.06,93.63,100.0,Medium_Load,2024-01-04 15:45:00
351,118.94,49.97,0.0,0.05,92.19,100.0,Medium_Load,2024-01-04 16:00:00
352,144.29,54.94,0.0,0.07,93.45,100.0,Medium_Load,2024-01-04 16:15:00
353,88.27,28.73,0.0,0.04,95.09,100.0,Medium_Load,2024-01-04 16:30:00
354,119.99,38.99,0.0,0.06,95.1,100.0,Medium_Load,2024-01-04 16:45:00
355,97.63,37.26,0.0,0.04,93.43,100.0,Medium_Load,2024-01-04 17:00:00
356,130.61,43.88,0.0,0.06,94.79,100.0,Maximum_Load,2024-01-04 17:15:00
357,122.04,51.44,0.0,0.06,92.15,100.0,Maximum_Load,2024-01-04 17:30:00
358,43.06,1.94,3.46,0.02,99.9,99.68,Maximum_Load,2024-01-04 17:45:00
359,65.38,7.09,2.12,0.03,99.42,99.95,Maximum_Load,2024-01-04 18:00:00
360,39.71,16.24,0.54,0.02,92.56,99.99,Maximum_Load,2024-01-04 18:15:00
361,51.59,33.34,0.0,0.02,83.99,100.0,Maximum_Load,2024-01-04 18:30:00
362,46.4,15.26,0.0,0.02,94.99,100.0,Maximum_Load,2024-01-04 18:45:00
363,67.18,28.55,0.0,0.03,92.03,100.0,Maximum_Load,2024-01-04 19:00:00
364,53.39,18.0,0.0,0.02,94.76,100.0,Maximum_Load,2024-01-04 19:15:00
365,52.74,16.31,0.0,0.02,95.54,100.0,Maximum_Load,2024-01-04 19:30:00
366,69.84,38.88,0.0,0.03,87.37,100.0,Maximum_Load,2024-01-04 19:45:00
367,51.16,17.93,0.0,0.02,94.37,100.0,Maximum_Load,2024-01-04 20:00:00
368,64.58,28.58,0.0,0.03,91.45,100.0,Medium_Load,2024-01-04 20:15:00
369,69.3,39.92,0.0,0.03,86.65,100.0,Medium_Load,2024-01-04 20:30:00
370,46.62,11.99,0.04,0.02,96.85,100.0,Medium_Load,2024-01-04 20:45:00
371,36.22,3.1,2.77,0.02,99.64,99.71,Medium_Load,2024-01-04 21:00:00
372,8.28,0.0,24.08,0.0,100.0,32.52,Medium_Load,2024-01-04 21:15:00
373,6.08,0.0,25.56,0.0,100.0,23.14,Medium_Load,2024-01-04 21:30:00
374,5.26,0.0,25.78,0.0,100.0,19.99,Medium_Load,2024-01-04 21:45:00
375,5.15,0.0,25.85,0.0,100.0,19.54,Medium_Load,2024-01-04 22:00:00
376,5.04,2.16,14.65,0.0,91.91,32.53,Maximum_Load,2024-01-04 22:15:00
377,4.82,6.37,0.0,0.0,60.34,100.0,Maximum_Load,2024-01-04 22:30:00
378,4.75,6.34,0.0,0.0,59.96,100.0,Maximum_Load,2024-01-04 22:45:00
379,4.79,6.01,0.0,0.0,62.33,100.0,Maximum_Load,2024-01-04 23:00:00
380,4.64,5.18,0.0,0.0,66.72,100.0,Light_Load,2024-01-04 23:15:00
381,4.64,4.79,0.0,0.0,69.58,100.0,Light_Load,2024-01-04 23:30:00
382,4.61,5.04,0.0,0.0,67.49,100.0,Light_Load,2024-01-04 23:45:00
383,4.64,5.04,0.0,0.0,67.73,100.0,Light_Load,2024-01-04 00:00:00
384,4.72,5.15,0.0,0.0,67.57,100.0,Light_Load,2024-01-05 00:15:00
385,4.68,5.22,0.0,0.0,66.75,100.0,Light_Load,2024-01-05 00:30:00
386,4.68,5.54,0.0,0.0,64.53,100.0,Light_Load,2024-01-05 00:45:00
387,4.72,5.58,0.0,0.0,64.58,100.0,Light_Load,2024-01-05 01:00:00
388,4.68,5.36,0.0,0.0,65.77,100.0,Light_Load,2024-01-05 01:15:00
389,4.68,5.33,0.0,0.0,65.98,100.0,Light_Load,2024-01-05 01:30:00
390,4.61,4.86,0.0,0.0,68.82,100.0,Light_Load,2024-01-05 01:45:00
391,4.61,4.68,0.0,0.0,70.18,100.0,Light_Load,2024-01-05 02:00:00
392,4.64,5.0,0.0,0.0,68.02,100.0,Light_Load,2024-01-05 02:15:00
393,4.64,4.97,0.0,0.0,68.24,100.0,Light_Load,2024-01-05 02:30:00
394,4.68,5.22,0.0,0.0,66.75,100.0,Light_Load,2024-01-05 02:45:00
395,4.64,5.04,0.0,0.0,67.73,100.0,Light_Load,2024-01-05 03:00:00
396,4.61,5.08,0.0,0.0,67.2,100.0,Light_Load,2024-01-05 03:15:00
397,4.68,5.04,0.0,0.0,68.05,100.0,Light_Load,2024-01-05 03:30:00
398,4.61,5.0,0.0,0.0,67.79,100.0,Light_Load,2024-01-05 03:45:00
399,4.72,5.0,0.0,0.0,68.65,100.0,Light_Load,2024-01-05 04:00:00
400,4.61,4.68,0.0,0.0,70.18,100.0,Light_Load,2024-01-05 04:15:00
401,4.61,4.72,0.0,0.0,69.87,100.0,Light_Load,2024-01-05 04:30:00
402,4.61,4.86,0.0,0.0,68.82,100.0,Light_Load,2024-01-05 04:45:00
403,4.61,4.82,0.0,0.0,69.12,100.0,Light_Load,2024-01-05 05:00:00
404,4.68,4.97,0.0,0.0,68.55,100.0,Light_Load,2024-01-05 05:15:00
405,4.64,4.93,0.0,0.0,68.54,100.0,Light_Load,2024-01-05 05:30:00
406,4.57,4.79,0.0,0.0,69.03,100.0,Light_Load,2024-01-05 05:45:00
407,4.64,4.93,0.0,0.0,68.54,100.0,Light_Load,2024-01-05 06:00:00
408,4.61,4.79,0.0,0.0,69.34,100.0,Light_Load,2024-01-05 06:15:00
409,4.64,4.82,0.0,0.0,69.35,100.0,Light_Load,2024-01-05 06:30:00
410,4.61,4.72,0.0,0.0,69.87,100.0,Light_Load,2024-01-05 06:45:00
411,4.61,4.9,0.0,0.0,68.52,100.0,Light_Load,2024-01-05 07:00:00
412,4.57,5.08,0.0,0.0,66.88,100.0,Light_Load,2024-01-05 07:15:00
413,5.33,4.97,0.0,0.0,73.14,100.0,Light_Load,2024-01-05 07:30:00
414,6.98,5.18,0.0,0.0,80.3,100.0,Light_Load,2024-01-05 07:45:00
415,7.02,4.97,0.0,0.0,81.62,100.0,Light_Load,2024-01-05 08:00:00
416,72.14,45.22,0.0,0.03,84.73,100.0,Light_Load,2024-01-05 08:15:00
417,117.61,66.56,0.0,0.05,87.03,100.0,Light_Load,2024-01-05 08:30:00
418,98.71,62.35,0.0,0.05,84.55,100.0,Light_Load,2024-01-05 08:45:00
419,136.48,59.44,0.0,0.06,91.68,100.0,Light_Load,2024-01-05 09:00:00
420,120.71,36.47,0.0,0.06,95.73,100.0,Medium_Load,2024-01-05 09:15:00
421,94.82,32.76,0.0,0.04,94.52,100.0,Medium_Load,2024-01-05 09:30:00
422,114.7,39.02,0.0,0.05,94.67,100.0,Medium_Load,2024-01-05 09:45:00
423,132.16,45.47,0.0,0.06,94.56,100.0,Medium_Load,2024-01-05 10:00:00
424,77.08,26.35,0.0,0.04,94.62,100.0,Maximum_Load,2024-01-05 10:15:00
425,128.56,45.4,0.0,0.06,94.29,100.0,Maximum_Load,2024-01-05 10:30:00
426,132.48,46.04,0.0,0.06,94.46,100.0,Maximum_Load,2024-01-05 10:45:00
427,114.3,43.81,0.0,0.05,93.38,100.0,Maximum_Load,2024-01-05 11:00:00
428,129.85,63.86,0.0,0.06,89.74,100.0,Maximum_Load,2024-01-05 11:15:00
429,120.28,65.99,0.0,0.06,87.67,100.0,Maximum_Load,2024-01-05 11:30:00
430,130.03,63.79,0.0,0.06,89.78,100.0,Maximum_Load,2024-01-05 11:45:00
431,97.88,42.19,0.0,0.04,91.83,100.0,Maximum_Load,2024-01-05 12:00:00
432,8.86,0.72,20.2,0.0,99.67,40.17,Medium_Load,2024-01-05 12:15:00
433,7.92,0.0,26.32,0.0,100.0,28.81,Medium_Load,2024-01-05 12:30:00
434,8.32,0.0,25.74,0.0,100.0,30.76,Medium_Load,2024-01-05 12:45:00
435,8.21,0.0,25.81,0.0,100.0,30.31,Medium_Load,2024-01-05 13:00:00
436,50.08,10.12,7.6,0.02,98.02,98.87,Medium_Load,2024-01-05 13:15:00
437,124.63,41.83,0.0,0.06,94.8,100.0,Medium_Load,2024-01-05 13:30:00
438,114.05,36.43,0.0,0.05,95.26,100.0,Medium_Load,2024-01-05 13:45:00
439,69.73,19.37,0.0,0.03,96.35,100.0,Medium_Load,2024-01-05 14:00:00
440,72.58,29.77,0.0,0.03,92.52,100.0,Medium_Load,2024-01-05 14:15:00
441,87.05,36.65,0.0,0.04,92.16,100.0,Medium_Load,2024-01-05 14:30:00
442,132.23,59.04,0.0,0.06,91.31,100.0,Medium_Load,2024-01-05 14:45:00
443,81.72,28.76,0.0,0.04,94.33,100.0,Medium_Load,2024-01-05 15:00:00
444,96.84,36.9,0.0,0.04,93.45,100.0,Medium_Load,2024-01-05 15:15:00
445,129.85,56.52,0.0,0.06,91.69,100.0,Medium_Load,2024-01-05 15:30:00
446,92.95,38.09,0.0,0.04,92.53,100.0,Medium_Load,2024-01-05 15:45:00
447,146.34,66.92,0.0,0.07,90.94,100.0,Medium_Load,2024-01-05 16:00:00
448,98.5,39.02,0.0,0.05,92.97,100.0,Medium_Load,2024-01-05 16:15:00
449,129.67,60.62,0.0,0.06,90.59,100.0,Medium_Load,2024-01-05 16:30:00
450,121.07,44.93,0.0,0.06,93.75,100.0,Medium_Load,2024-01-05 16:45:00
451,69.8,27.79,0.0,0.03,92.91,100.0,Medium_Load,2024-01-05 17:00:00
452,145.69,66.35,0.0,0.07,91.01,100.0,Maximum_Load,2024-01-05 17:15:00
453,117.68,51.98,0.0,0.05,91.47,100.0,Maximum_Load,2024-01-05 17:30:00
454,41.54,1.8,6.98,0.02,99.91,98.62,Maximum_Load,2024-01-05 17:45:00
455,75.06,13.5,3.56,0.03,98.42,99.89,Maximum_Load,2024-01-05 18:00:00
456,43.38,18.9,0.61,0.02,91.68,99.99,Maximum_Load,2024-01-05 18:15:00
457,68.54,45.68,0.0,0.03,83.21,100.0,Maximum_Load,2024-01-05 18:30:00
458,59.8,24.62,0.0,0.03,92.47,100.0,Maximum_Load,2024-01-05 18:45:00
459,65.05,27.65,0.0,0.03,92.03,100.0,Maximum_Load,2024-01-05 19:00:00
460,67.0,27.72,0.0,0.03,92.4,100.0,Maximum_Load,2024-01-05 19:15:00
461,57.28,20.92,0.0,0.03,93.93,100.0,Maximum_Load,2024-01-05 19:30:00
462,55.62,19.66,0.0,0.03,94.28,100.0,Maximum_Load,2024-01-05 19:45:00
463,51.77,16.34,0.0,0.02,95.36,100.0,Maximum_Load,2024-01-05 20:00:00
464,44.17,4.18,0.04,0.02,99.56,100.0,Medium_Load,2024-01-05 20:15:00
465,55.15,11.52,0.07,0.03,97.89,100.0,Medium_Load,2024-01-05 20:30:00
466,38.05,1.4,4.43,0.02,99.93,99.33,Medium_Load,2024-01-05 20:45:00
467,19.51,0.0,17.64,0.01,100.0,74.18,Medium_Load,2024-01-05 21:00:00
468,9.32,0.0,24.05,0.0,100.0,36.13,Medium_Load,2024-01-05 21:15:00
469,4.61,0.0,26.68,0.0,100.0,17.03,Medium_Load,2024-01-05 21:30:00
470,4.54,0.0,26.64,0.0,100.0,16.8,Medium_Load,2024-01-05 21:45:00
471,4.54,0.0,26.6,0.0,100.0,16.82,Medium_Load,2024-01-05 22:00:00
472,4.28,1.44,15.19,0.0,94.78,27.12,Maximum_Load,2024-01-05 22:15:00
473,4.1,4.32,0.0,0.0,68.84,100.0,Maximum_Load,2024-01-05 22:30:00
474,4.14,4.21,0.0,0.0,70.12,100.0,Maximum_Load,2024-01-05 22:45:00
475,4.07,4.07,0.0,0.0,70.71,100.0,Maximum_Load,2024-01-05 23:00:00
476,4.03,3.2,0.0,0.0,78.31,100.0,Light_Load,2024-01-05 23:15:00
477,4.07,3.85,0.0,0.0,72.65,100.0,Light_Load,2024-01-05 23:30:00
478,4.14,4.39,0.0,0.0,68.61,100.0,Light_Load,2024-01-05 23:45:00
479,4.14,4.5,0.0,0.0,67.71,100.0,Light_Load,2024-01-05 00:00:00
480,4.14,4.5,0.0,0.0,67.71,100.0,Light_Load,2024-01-06 00:15:00
481,4.14,4.82,0.0,0.0,65.16,100.0,Light_Load,2024-01-06 00:30:00
482,4.1,4.68,0.0,0.0,65.9,100.0,Light_Load,2024-01-06 00:45:00
483,4.14,4.93,0.0,0.0,64.31,100.0,Light_Load,2024-01-06 01:00:00
484,4.14,4.64,0.0,0.0,66.58,100.0,Light_Load,2024-01-06 01:15:00
485,4.18,4.57,0.0,0.0,67.49,100.0,Light_Load,2024-01-06 01:30:00
486,4.14,5.0,0.0,0.0,63.78,100.0,Light_Load,2024-01-06 01:45:00
487,4.18,5.36,0.0,0.0,61.5,100.0,Light_Load,2024-01-06 02:00:00
488,4.18,5.47,0.0,0.0,60.72,100.0,Light_Load,2024-01-06 02:15:00
489,4.18,5.4,0.0,0.0,61.21,100.0,Light_Load,2024-01-06 02:30:00
490,4.28,5.58,0.0,0.0,60.86,100.0,Light_Load,2024-01-06 02:45:00
491,4.21,5.62,0.0,0.0,59.95,100.0,Light_Load,2024-01-06 03:00:00
492,4.14,5.54,0.0,0.0,59.86,100.0,Light_Load,2024-01-06 03:15:00
493,4.18,5.54,0.0,0.0,60.23,100.0,Light_Load,2024-01-06 03:30:00
494,4.18,5.72,0.0,0.0,59.0,100.0,Light_Load,2024-01-06 03:45:00
495,4.28,5.76,0.0,0.0,59.64,100.0,Light_Load,2024-01-06 04:00:00
496,4.21,5.8,0.0,0.0,58.74,100.0,Light_Load,2024-01-06 04:15:00
497,4.18,5.58,0.0,0.0,59.95,100.0,Light_Load,2024-01-06 04:30:00
498,4.21,5.83,0.0,0.0,58.54,100.0,Light_Load,2024-01-06 04:45:00
499,4.18,5.83,0.0,0.0,58.27,100.0,Light_Load,2024-01-06 05:00:00
500,4.25,5.51,0.0,0.0,61.08,100.0,Light_Load,2024-01-06 05:15:00
501,4.18,5.29,0.0,0.0,62.0,100.0,Light_Load,2024-01-06 05:30:00
502,4.14,5.26,0.0,0.0,61.85,100.0,Light_Load,2024-01-06 05:45:00
503,4.14,5.4,0.0,0.0,60.84,100.0,Light_Load,2024-01-06 06:00:00
504,4.14,5.47,0.0,0.0,60.35,100.0,Light_Load,2024-01-06 06:15:00
505,4.21,5.29,0.0,0.0,62.27,100.0,Light_Load,2024-01-06 06:30:00
506,4.21,5.4,0.0,0.0,61.49,100.0,Light_Load,2024-01-06 06:45:00
507,4.14,5.51,0.0,0.0,60.07,100.0,Light_Load,2024-01-06 07:00:00
508,4.07,5.22,0.0,0.0,61.49,100.0,Light_Load,2024-01-06 07:15:00
509,4.1,5.29,0.0,0.0,61.26,100.0,Light_Load,2024-01-06 07:30:00
510,4.1,5.26,0.0,0.0,61.48,100.0,Light_Load,2024-01-06 07:45:00
511,4.18,5.29,0.0,0.0,62.0,100.0,Light_Load,2024-01-06 08:00:00
512,4.07,5.11,0.0,0.0,62.3,100.0,Light_Load,2024-01-06 08:15:00
513,4.07,5.11,0.0,0.0,62.3,100.0,Light_Load,2024-01-06 08:30:00
514,4.07,5.08,0.14,0.0,62.53,99.94,Light_Load,2024-01-06 08:45:00
515,4.36,0.0,20.7,0.0,100.0,20.61,Light_Load,2024-01-06 09:00:00
516,4.54,0.0,26.5,0.0,100.0,16.89,Light_Load,2024-01-06 09:15:00
517,4.43,0.0,26.39,0.0,100.0,16.56,Light_Load,2024-01-06 09:30:00
518,4.0,0.0,20.99,0.0,100.0,18.72,Light_Load,2024-01-06 09:45:00
519,4.25,0.0,23.33,0.0,100.0,17.92,Light_Load,2024-01-06 10:00:00
520,4.28,0.0,23.33,0.0,100.0,18.04,Light_Load,2024-01-06 10:15:00
521,3.82,0.0,19.73,0.0,100.0,19.01,Light_Load,2024-01-06 10:30:00
522,4.32,0.0,26.89,0.0,100.0,15.86,Light_Load,2024-01-06 10:45:00
523,3.46,0.0,17.93,0.0,100.0,18.95,Light_Load,2024-01-06 11:00:00
524,4.0,0.0,9.9,0.0,100.0,37.46,Light_Load,2024-01-06 11:15:00
525,3.49,0.0,7.06,0.0,100.0,44.31,Light_Load,2024-01-06 11:30:00
526,3.71,0.0,7.63,0.0,100.0,43.73,Light_Load,2024-01-06 11:45:00
527,3.89,0.0,7.42,0.0,100.0,46.43,Light_Load,2024-01-06 12:00:00
528,3.53,0.0,14.08,0.0,100.0,24.32,Light_Load,2024-01-06 12:15:00
529,4.25,0.0,24.91,0.0,100.0,16.82,Light_Load,2024-01-06 12:30:00
530,3.56,0.0,17.39,0.0,100.0,20.06,Light_Load,2024-01-06 12:45:00
531,4.03,0.0,22.54,0.0,100.0,17.6,Light_Load,2024-01-06 13:00:00
532,3.64,0.0,19.69,0.0,100.0,18.18,Light_Load,2024-01-06 13:15:00
533,3.53,0.0,18.14,0.0,100.0,19.1,Light_Load,2024-01-06 13:30:00
534,4.03,0.0,25.16,0.0,100.0,15.82,Light_Load,2024-01-06 13:45:00
535,3.38,0.0,17.75,0.0,100.0,18.71,Light_Load,2024-01-06 14:00:00
536,3.74,0.0,20.92,0.0,100.0,17.6,Light_Load,2024-01-06 14:15:00
537,3.82,0.0,21.67,0.0,100.0,17.36,Light_Load,2024-01-06 14:30:00
538,3.46,0.0,17.5,0.0,100.0,19.4,Light_Load,2024-01-06 14:45:00
539,4.0,0.0,23.0,0.0,100.0,17.13,Light_Load,2024-01-06 15:00:00
540,3.64,0.0,18.9,0.0,100.0,18.91,Light_Load,2024-01-06 15:15:00
541,3.42,0.0,17.42,0.0,100.0,19.26,Light_Load,2024-01-06 15:30:00
542,4.18,0.0,24.3,0.0,100.0,16.95,Light_Load,2024-01-06 15:45:00
543,3.53,0.0,18.43,0.0,100.0,18.81,Light_Load,2024-01-06 16:00:00
544,3.38,0.0,17.6,0.0,100.0,18.86,Light_Load,2024-01-06 16:15:00
545,4.03,0.0,24.73,0.0,100.0,16.08,Light_Load,2024-01-06 16:30:00
546,3.42,0.0,18.18,0.0,100.0,18.49,Light_Load,2024-01-06 16:45:00
547,3.42,0.0,17.71,0.0,100.0,18.96,Light_Load,2024-01-06 17:00:00
548,4.1,0.0,24.91,0.0,100.0,16.24,Light_Load,2024-01-06 17:15:00
549,3.38,0.0,18.0,0.0,100.0,18.46,Light_Load,2024-01-06 17:30:00
550,3.38,0.0,17.82,0.0,100.0,18.64,Light_Load,2024-01-06 17:45:00
551,4.03,0.0,24.62,0.0,100.0,16.15,Light_Load,2024-01-06 18:00:00
552,3.46,0.0,7.96,0.0,100.0,39.86,Light_Load,2024-01-06 18:15:00
553,3.24,0.0,6.23,0.0,100.0,46.14,Light_Load,2024-01-06 18:30:00
554,3.85,0.0,20.88,0.0,100.0,18.13,Light_Load,2024-01-06 18:45:00
555,3.53,0.0,18.94,0.0,100.0,18.32,Light_Load,2024-01-06 19:00:00
556,3.42,0.0,17.86,0.0,100.0,18.81,Light_Load,2024-01-06 19:15:00
557,4.03,0.0,24.19,0.0,100.0,16.43,Light_Load,2024-01-06 19:30:00
558,3.49,0.0,18.65,0.0,100.0,18.39,Light_Load,2024-01-06 19:45:00
559,3.42,0.0,17.82,0.0,100.0,18.85,Light_Load,2024-01-06 20:00:00
560,4.07,0.0,24.16,0.0,100.0,16.61,Light_Load,2024-01-06 20:15:00
561,3.56,0.0,18.79,0.0,100.0,18.62,Light_Load,2024-01-06 20:30:00
562,3.53,0.0,17.68,0.0,100.0,19.58,Light_Load,2024-01-06 20:45:00
563,4.1,0.0,24.16,0.0,100.0,16.73,Light_Load,2024-01-06 21:00:00
564,3.6,0.0,18.97,0.0,100.0,18.64,Light_Load,2024-01-06 21:15:00
565,3.49,0.0,17.6,0.0,100.0,19.45,Light_Load,2024-01-06 21:30:00
566,4.1,0.0,24.41,0.0,100.0,16.56,Light_Load,2024-01-06 21:45:00
567,3.56,0.0,18.18,0.0,100.0,19.22,Light_Load,2024-01-06 22:00:00
568,3.31,1.15,10.01,0.0,94.46,31.4,Light_Load,2024-01-06 22:15:00
569,3.82,4.25,0.0,0.0,66.85,100.0,Light_Load,2024-01-06 22:30:00
570,3.24,3.35,0.0,0.0,69.52,100.0,Light_Load,2024-01-06 22:45:00
571,3.24,3.2,0.0,0.0,71.15,100.0,Light_Load,2024-01-06 23:00:00
572,3.82,3.46,0.0,0.0,74.12,100.0,Light_Load,2024-01-06 23:15:00
573,3.1,2.56,0.0,0.0,77.11,100.0,Light_Load,2024-01-06 23:30:00
574,3.31,2.92,0.0,0.0,74.99,100.0,Light_Load,2024-01-06 23:45:00
575,3.6,3.28,0.0,0.0,73.92,100.0,Light_Load,2024-01-06 00:00:00
576,3.13,2.74,0.0,0.0,75.24,100.0,Light_Load,2024-01-07 00:15:00
577,3.49,3.17,0.0,0.0,74.02,100.0,Light_Load,2024-01-07 00:30:00
578,3.64,3.6,0.0,0.0,71.1,100.0,Light_Load,2024-01-07 00:45:00
579,3.2,3.02,0.0,0.0,72.73,100.0,Light_Load,2024-01-07 01:00:00
580,3.56,3.6,0.0,0.0,70.31,100.0,Light_Load,2024-01-07 01:15:00
581,3.49,3.6,0.0,0.0,69.61,100.0,Light_Load,2024-01-07 01:30:00
582,3.31,3.2,0.0,0.0,71.9,100.0,Light_Load,2024-01-07 01:45:00
583,3.74,4.28,0.0,0.0,65.8,100.0,Light_Load,2024-01-07 02:00:00
584,3.38,3.38,0.0,0.0,70.71,100.0,Light_Load,2024-01-07 02:15:00
585,3.17,3.02,0.0,0.0,72.4,100.0,Light_Load,2024-01-07 02:30:00
586,3.89,4.32,0.0,0.0,66.92,100.0,Light_Load,2024-01-07 02:45:00
587,3.35,3.17,0.0,0.0,72.64,100.0,Light_Load,2024-01-07 03:00:00
588,3.28,3.28,0.0,0.0,70.71,100.0,Light_Load,2024-01-07 03:15:00
589,3.82,4.14,0.0,0.0,67.81,100.0,Light_Load,2024-01-07 03:30:00
590,3.24,3.2,0.0,0.0,71.15,100.0,Light_Load,2024-01-07 03:45:00
591,3.42,3.6,0.0,0.0,68.87,100.0,Light_Load,2024-01-07 04:00:00
592,3.71,3.92,0.0,0.0,68.74,100.0,Light_Load,2024-01-07 04:15:00
593,3.24,3.31,0.0,0.0,69.95,100.0,Light_Load,2024-01-07 04:30:00
594,3.67,4.18,0.0,0.0,65.98,100.0,Light_Load,2024-01-07 04:45:00
595,3.38,3.6,0.0,0.0,68.45,100.0,Light_Load,2024-01-07 05:00:00
596,3.24,3.28,0.0,0.0,70.28,100.0,Light_Load,2024-01-07 05:15:00
597,3.96,4.36,0.0,0.0,67.23,100.0,Light_Load,2024-01-07 05:30:00
598,3.24,3.31,0.0,0.0,69.95,100.0,Light_Load,2024-01-07 05:45:00
599,3.31,3.64,0.0,0.0,67.28,100.0,Light_Load,2024-01-07 06:00:00
600,3.82,4.39,0.0,0.0,65.64,100.0,Light_Load,2024-01-07 06:15:00
601,3.24,3.28,0.0,0.0,70.28,100.0,Light_Load,2024-01-07 06:30:00
602,3.53,3.71,0.0,0.0,68.93,100.0,Light_Load,2024-01-07 06:45:00
603,3.64,4.1,0.0,0.0,66.39,100.0,Light_Load,2024-01-07 07:00:00
604,3.2,3.64,0.0,0.0,66.03,100.0,Light_Load,2024-01-07 07:15:00
605,3.67,4.54,0.0,0.0,62.87,100.0,Light_Load,2024-01-07 07:30:00
606,3.46,4.21,0.0,0.0,63.49,100.0,Light_Load,2024-01-07 07:45:00
607,3.28,3.82,0.0,0.0,65.14,100.0,Light_Load,2024-01-07 08:00:00
608,3.82,4.86,0.0,0.0,61.8,100.0,Light_Load,2024-01-07 08:15:00
609,3.35,4.03,0.0,0.0,63.92,100.0,Light_Load,2024-01-07 08:30:00
